blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,n_sold,n_rental,n_residents,remaining_lease,Latitude,Longitude,Postcode,hdb_town
321,ANG MO KIO AVE 1,12,AMK,131,0,0,108,22,0,1,0,0,0,0,0,0,131,0,346.4,54,1.36514126911853,103.8487041858,560321,ANG MO KIO
321,BT BATOK ST 33,12,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,132,0,382.79999999999995,62,1.36131699323376,103.747741215309,650321,BUKIT BATOK
321,HOUGANG AVE 5,11,HG,160,0,0,100,60,0,0,0,0,0,0,0,0,160,0,448.0,60,1.36710131174973,103.898278016767,530321,HOUGANG
321,JURONG EAST ST 31,10,JE,90,0,0,54,36,0,0,0,0,0,0,0,0,90,0,253.8,61,1.34835818598708,103.730092202588,600321,JURONG EAST
321,SERANGOON AVE 2,11,SGN,90,0,0,0,0,0,90,0,0,0,0,0,0,90,0,342.0,63,1.35120526890578,103.867769527625,550321,SERANGOON
321,SEMBAWANG CL,15,SB,100,0,0,0,28,72,0,0,0,0,0,0,0,100,0,344.4,75,1.44608014993333,103.818524062291,750321,SEMBAWANG
321,TAH CHING RD,21,JW,82,0,0,0,38,44,0,0,0,0,0,0,0,82,0,279.4,73,1.33727166109701,103.724355525718,610321,JURONG WEST
321,TAMPINES ST 33,10,TAP,72,0,0,0,54,18,0,0,0,0,0,0,0,72,0,241.2,72,1.35069890623764,103.957515688038,520321,TAMPINES
321,UBI AVE 1,4,GL,24,0,0,16,8,0,0,0,0,0,0,0,0,24,0,66.4,63,1.32851573037035,103.904729555598,400321,GEYLANG
321,WOODLANDS ST 32,11,WL,144,0,0,0,108,36,0,0,0,0,0,0,0,144,0,482.4,63,1.43187058302869,103.779020810573,730321,WOODLANDS
321,YISHUN CTRL,12,YS,132,0,0,66,66,0,0,0,0,0,0,0,0,132,0,382.79999999999995,65,1.42887961053535,103.841528588879,760321,YISHUN
321A,ANCHORVALE DR,15,SK,110,0,0,0,40,70,0,0,0,0,0,0,0,110,0,377.0,78,1.39000777515024,103.892034090131,541321,SENGKANG
321B,ANCHORVALE DR,15,SK,153,0,0,0,72,81,0,0,0,0,0,0,0,153,0,521.1,78,1.39056163065421,103.892266218672,542321,SENGKANG
321C,ANCHORVALE DR,15,SK,112,0,0,0,28,84,0,0,0,0,0,0,0,112,0,386.4,78,1.39058578077811,103.891617324,543321,SENGKANG
322,ANG MO KIO AVE 3,12,AMK,129,0,0,104,22,1,2,0,0,0,0,0,0,129,0,343.7,54,1.36835858820173,103.847745828569,560322,ANG MO KIO
322,BT BATOK ST 33,12,BB,132,0,0,66,66,0,0,0,0,0,0,0,0,132,0,382.79999999999995,62,1.36166738427595,103.747725025434,650322,BUKIT BATOK
322,HOUGANG AVE 5,13,HG,136,0,0,91,45,0,0,0,0,0,0,0,0,136,0,376.0,60,1.36709855359263,103.89697867894,530322,HOUGANG
322,JURONG EAST ST 31,13,JE,120,0,0,0,24,96,0,0,0,0,0,0,0,120,0,415.2,62,1.34803793215272,103.729165542694,600322,JURONG EAST
322,SERANGOON AVE 3,11,SGN,70,0,0,0,0,0,70,0,0,0,0,0,0,70,0,266.0,63,1.35175507137606,103.868662430875,550322,SERANGOON
322,SEMBAWANG CL,15,SB,111,0,0,0,42,69,0,0,0,0,0,0,0,111,0,380.1,75,1.44555988914785,103.818296366915,750322,SEMBAWANG
322,TAMPINES ST 33,10,TAP,84,0,0,0,66,18,0,0,0,0,0,0,0,84,0,280.79999999999995,72,1.35087595592887,103.958127135791,520322,TAMPINES
322,TAH CHING RD,21,JW,80,0,0,0,33,47,0,0,0,0,0,0,0,80,0,273.4,73,1.33687682528474,103.724556263646,610322,JURONG WEST
322,UBI AVE 1,12,GL,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,63,1.32791288824126,103.904833849402,400322,GEYLANG
322,WOODLANDS ST 32,13,WL,96,0,0,0,30,42,24,0,0,0,0,0,0,96,0,337.2,63,1.43151585350574,103.778881591946,730322,WOODLANDS
322,YISHUN CTRL,12,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,66,1.42873442810568,103.840836164995,760322,YISHUN
322A,ANCHORVALE DR,15,SK,116,0,0,0,116,0,0,0,0,0,0,0,0,116,0,382.79999999999995,78,1.39152119923122,103.892313717113,541322,SENGKANG
322A,JURONG EAST ST 31,11,JE,80,0,0,0,0,0,80,0,0,0,0,0,0,80,0,304.0,62,1.34767058736295,103.728931059064,601322,JURONG EAST
322A,SUMANG WALK,20,PG,84,0,0,0,38,46,0,0,0,0,0,0,0,84,0,286.4,95,1.41139447142604,103.897032401459,821322,PUNGGOL
322B,ANCHORVALE DR,15,SK,84,0,0,0,28,56,0,0,0,0,0,0,0,84,0,288.4,78,1.39134223763825,103.891903586971,542322,SENGKANG
322B,SUMANG WALK,20,PG,84,0,0,0,38,46,0,0,0,0,0,0,0,84,0,286.4,95,1.4109158849694,103.896886744995,822322,PUNGGOL
322C,ANCHORVALE DR,15,SK,84,0,0,0,28,56,0,0,0,0,0,0,0,84,0,288.4,78,1.39189398402945,103.892092264081,543322,SENGKANG
322C,SUMANG WALK,20,PG,116,0,0,57,32,27,0,0,0,0,0,0,0,116,0,342.6,96,1.41051905118907,103.896581361899,823322,PUNGGOL
322D,SUMANG WALK,20,PG,132,0,0,19,76,37,0,0,0,0,0,0,0,132,0,427.79999999999995,96,1.41003628713147,103.896380211581,824322,PUNGGOL
323,ANG MO KIO AVE 3,12,AMK,154,0,80,0,0,0,0,0,0,0,74,0,0,80,74,385.0,54,1.36789004826246,103.847599140207,560323,ANG MO KIO
323,BT BATOK ST 33,9,BB,112,0,0,73,38,1,0,0,0,0,0,0,0,112,0,311.4,63,1.36103222148882,103.748091419935,650323,BUKIT BATOK
323,HOUGANG AVE 5,4,HG,16,0,0,8,8,0,0,0,0,0,0,0,0,16,0,46.4,60,1.36722750566218,103.89779834526,530323,HOUGANG
323,JURONG EAST ST 31,15,JE,76,0,0,0,0,0,76,0,0,0,0,0,0,76,0,288.8,62,1.34839013731603,103.728986352199,600323,JURONG EAST
323,SEMBAWANG CL,15,SB,100,0,0,0,28,72,0,0,0,0,0,0,0,100,0,344.4,75,1.44509125244238,103.81807503418,750323,SEMBAWANG
323,SERANGOON AVE 3,12,SGN,136,0,0,68,68,0,0,0,0,0,0,0,0,136,0,394.4,63,1.35116857435372,103.869408469694,550323,SERANGOON
323,TAMPINES ST 33,10,TAP,84,0,0,0,66,18,0,0,0,0,0,0,0,84,0,280.79999999999995,72,1.35159004317722,103.958395332025,520323,TAMPINES
323,TAH CHING RD,11,JW,80,0,0,0,50,30,0,0,0,0,0,0,0,80,0,270.0,73,1.33681564886221,103.723914182691,610323,JURONG WEST
323,UBI AVE 1,12,GL,114,0,0,0,114,0,0,0,0,0,0,0,0,114,0,376.2,62,1.32803365560415,103.904398329853,400323,GEYLANG
323,WOODLANDS ST 32,13,WL,60,0,0,0,0,12,48,0,0,0,0,0,0,60,0,224.39999999999998,63,1.43117274894118,103.77911320353,730323,WOODLANDS
323,YISHUN CTRL,12,YS,88,0,0,0,48,40,0,0,0,0,0,0,0,88,0,298.4,66,1.42817915274422,103.841271522781,760323,YISHUN
323A,SENGKANG EAST WAY,15,SK,114,0,0,0,40,74,0,0,0,0,0,0,0,114,0,391.0,78,1.39271007825759,103.892999544688,541323,SENGKANG
323A,SUMANG WALK,22,PG,126,0,0,0,63,63,0,0,0,0,0,0,0,126,0,428.4,96,1.41239137117199,103.898233670211,821323,PUNGGOL
323B,SENGKANG EAST WAY,15,SK,157,0,0,0,72,85,0,0,0,0,0,0,0,157,0,535.1,78,1.39209550650234,103.89255070806,542323,SENGKANG
323B,SUMANG WALK,22,PG,126,0,0,0,63,63,0,0,0,0,0,0,0,126,0,428.4,96,1.41205710574285,103.897761563713,822323,PUNGGOL
323C,SENGKANG EAST WAY,15,SK,112,0,0,0,28,84,0,0,0,0,0,0,0,112,0,386.4,78,1.39291333684103,103.892403304917,543323,SENGKANG
323C,SUMANG WALK,22,PG,90,0,0,0,42,48,0,0,0,0,0,0,0,90,0,306.6,96,1.41266670276858,103.897601359974,823323,PUNGGOL
323D,SUMANG WALK,22,PG,90,0,0,0,42,48,0,0,0,0,0,0,0,90,0,306.6,96,1.41218811745694,103.897455703032,824323,PUNGGOL
324,ANG MO KIO AVE 3,12,AMK,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,56,1.36833392201705,103.846879231399,560324,ANG MO KIO
324,BT BATOK ST 33,12,BB,124,0,0,83,41,0,0,0,0,0,0,0,0,124,0,342.79999999999995,63,1.36216472766267,103.747628122263,650324,BUKIT BATOK
324,CLEMENTI AVE 5,12,CL,132,0,0,0,132,0,0,0,0,0,0,0,0,132,0,435.59999999999997,55,1.31513509080723,103.766054474051,120324,CLEMENTI
324,HOUGANG AVE 5,13,HG,120,0,0,0,120,0,0,0,0,0,0,0,0,120,0,396.0,60,1.36750458591712,103.897418323346,530324,HOUGANG
324,JURONG EAST ST 31,13,JE,96,0,0,0,57,39,0,0,0,0,0,0,0,96,0,324.6,61,1.3486489933486,103.729868988347,600324,JURONG EAST
324,SEMBAWANG CL,15,SB,111,0,0,0,42,69,0,0,0,0,0,0,0,111,0,380.1,75,1.44457098531352,103.81784736593,750324,SEMBAWANG
324,SERANGOON AVE 3,13,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,63,1.35125096397791,103.86884445834,550324,SERANGOON
324,TAMPINES ST 32,10,TAP,54,0,0,0,0,0,54,0,0,0,0,0,0,54,0,205.2,71,1.35238834231733,103.959443360689,520324,TAMPINES
324,TAH CHING RD,11,JW,80,0,0,0,50,30,0,0,0,0,0,0,0,80,0,270.0,73,1.33637959148296,103.723444766506,610324,JURONG WEST
324,UBI AVE 1,12,GL,114,0,0,0,114,0,0,0,0,0,0,0,0,114,0,376.2,62,1.32829434946575,103.904204443823,400324,GEYLANG
324,WOODLANDS ST 32,4,WL,16,0,0,0,16,0,0,0,0,0,0,0,0,16,0,52.8,63,1.43123848904483,103.779712471656,730324,WOODLANDS
324,YISHUN CTRL,11,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,60,0,228.0,65,1.4286615032394,103.841999469414,760324,YISHUN
324A,SENGKANG EAST WAY,15,SK,88,0,0,0,88,0,0,0,0,0,0,0,0,88,0,290.4,78,1.39346660109152,103.892056931811,541324,SENGKANG
324B,SENGKANG EAST WAY,15,SK,86,0,0,0,28,58,0,0,0,0,0,0,0,86,0,295.4,78,1.39250120483191,103.892333312168,542324,SENGKANG
324C,SENGKANG EAST WAY,15,SK,84,0,0,0,0,0,84,0,0,0,0,0,0,84,0,319.2,78,1.39254408668838,103.891776534324,543324,SENGKANG
324D,SENGKANG EAST WAY,15,SK,86,0,0,0,28,58,0,0,0,0,0,0,0,86,0,295.4,78,1.3928443886439,103.891346931814,544324,SENGKANG
325,ANG MO KIO AVE 3,12,AMK,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,56,1.36789986956821,103.846887401387,560325,ANG MO KIO
325,BT BATOK ST 33,14,BB,136,0,0,0,80,56,0,0,0,0,0,0,0,136,0,460.0,63,1.36260161093367,103.747424940339,650325,BUKIT BATOK
325,CLEMENTI AVE 5,4,CL,33,0,0,24,8,1,0,0,0,0,0,0,0,33,0,89.9,55,1.315096685325,103.766817400667,120325,CLEMENTI
325,HOUGANG AVE 7,11,HG,100,0,0,0,16,84,0,0,0,0,0,0,0,100,0,346.8,60,1.36758838065526,103.898880189886,530325,HOUGANG
325,JURONG EAST ST 31,15,JE,76,0,0,0,0,0,76,0,0,0,0,0,0,76,0,288.8,62,1.34880342091286,103.728984380177,600325,JURONG EAST
325,SEMBAWANG CRES,15,SB,98,0,0,0,42,56,0,0,0,0,0,0,0,98,0,334.6,75,1.44450474363115,103.818706030955,750325,SEMBAWANG
325,SERANGOON AVE 3,13,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,63,1.35093759016541,103.868683014792,550325,SERANGOON
325,TAH CHING RD,21,JW,80,0,0,0,33,47,0,0,0,0,0,0,0,80,0,273.4,73,1.33598238025896,103.723127904618,610325,JURONG WEST
325,TAMPINES ST 32,10,TAP,47,0,0,0,0,0,47,0,0,0,0,0,0,47,0,178.6,71,1.35262887575629,103.959086503163,520325,TAMPINES
325,UBI AVE 1,4,GL,19,0,0,14,5,0,0,0,0,0,0,0,0,19,0,51.5,63,1.32770471680567,103.903826117652,400325,GEYLANG
325,WOODLANDS ST 32,13,WL,69,0,0,2,0,22,45,0,0,0,0,0,0,69,0,253.0,71,1.43078891155605,103.779517722142,730325,WOODLANDS
325,YISHUN CTRL,13,YS,96,0,0,0,0,0,96,0,0,0,0,0,0,96,0,364.79999999999995,66,1.42923856240311,103.842145690691,760325,YISHUN
325A,SUMANG WALK,22,PG,124,0,0,63,34,27,0,0,0,0,0,0,0,124,0,364.2,96,1.41359660400066,103.898121318524,821325,PUNGGOL
325A,SENGKANG EAST WAY,15,SK,100,0,0,0,26,74,0,0,0,0,0,0,0,100,0,344.8,78,1.3936550850698,103.890915195653,541325,SENGKANG
325B,SENGKANG EAST WAY,15,SK,143,0,0,0,58,85,0,0,0,0,0,0,0,143,0,488.9,78,1.39290849913155,103.89067545184,542325,SENGKANG
325B,SUMANG WALK,22,PG,124,0,0,63,34,27,0,0,0,0,0,0,0,124,0,364.2,96,1.41312136591979,103.897927310379,822325,PUNGGOL
325C,SENGKANG EAST WAY,15,SK,112,0,0,0,28,84,0,0,0,0,0,0,0,112,0,386.4,78,1.39322971130646,103.891350959767,543325,SENGKANG
326,ANG MO KIO AVE 3,13,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,120,0,396.0,54,1.36706933818888,103.847902498352,560326,ANG MO KIO
326,BT BATOK ST 33,4,BB,24,0,0,0,0,0,24,0,0,0,0,0,0,24,0,91.19999999999999,63,1.36257099897669,103.748155537184,650326,BUKIT BATOK
326,CLEMENTI AVE 5,13,CL,189,0,0,162,24,2,1,0,0,0,0,0,0,189,0,495.0,56,1.31443081636431,103.766358328432,120326,CLEMENTI
326,HOUGANG AVE 7,12,HG,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,60,1.36808005503554,103.898545028031,530326,HOUGANG
326,JURONG EAST ST 31,4,JE,12,0,0,12,0,0,0,0,0,0,0,0,0,12,0,30.0,61,1.3490218244111,103.729609271898,600326,JURONG EAST
326,SEMBAWANG CRES,15,SB,84,0,0,0,56,28,0,0,0,0,0,0,0,84,0,282.79999999999995,75,1.44491688471834,103.819119357603,750326,SEMBAWANG
326,SERANGOON AVE 3,4,SGN,23,0,0,13,10,0,0,0,0,0,0,0,0,23,0,65.5,63,1.35035649046181,103.868996264219,550326,SERANGOON
326,TAH CHING RD,17,JW,80,0,0,0,44,36,0,0,0,0,0,0,0,80,0,271.2,73,1.33576304290578,103.722668788785,610326,JURONG WEST
326,TAMPINES ST 32,10,TAP,47,0,0,0,0,0,47,0,0,0,0,0,0,47,0,178.6,71,1.35262855057464,103.95864453337,520326,TAMPINES
326,UBI AVE 1,13,GL,72,0,0,0,0,0,72,0,0,0,0,0,0,72,0,273.59999999999997,63,1.32717162158898,103.903804176812,400326,GEYLANG
326,WOODLANDS ST 32,13,WL,80,0,0,2,0,11,67,0,0,0,0,0,0,80,0,298.1,71,1.43042123905158,103.77958246528,730326,WOODLANDS
326,YISHUN RING RD,13,YS,96,0,0,0,0,0,96,0,0,0,0,0,0,96,0,364.79999999999995,66,1.42955104737326,103.84243972426,760326,YISHUN
326A,ANCHORVALE RD,16,SK,87,0,0,0,57,30,0,0,0,0,0,0,0,87,0,293.1,91,1.39491417297588,103.88800013779,541326,SENGKANG
326B,ANCHORVALE RD,16,SK,89,0,0,0,45,44,0,0,0,0,0,0,0,89,0,302.5,92,1.3953117728698,103.888014709966,542326,SENGKANG
326C,ANCHORVALE RD,16,SK,89,0,0,0,45,44,0,0,0,0,0,0,0,89,0,302.5,92,1.39571712840417,103.888065431995,543326,SENGKANG
326C,SUMANG WALK,20,PG,114,0,38,76,0,0,0,0,0,0,0,0,0,114,0,285.0,95,1.41240459366921,103.900177817489,823326,PUNGGOL
326D,ANCHORVALE RD,16,SK,90,0,0,0,60,30,0,0,0,0,0,0,0,90,0,303.0,92,1.39613052938418,103.888097116033,544326,SENGKANG
327,ANG MO KIO AVE 3,13,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,120,0,396.0,54,1.36705284380639,103.846987446489,560327,ANG MO KIO
327,BT BATOK ST 33,4,BB,16,0,0,8,8,0,0,0,0,0,0,0,0,16,0,46.4,63,1.36283015530633,103.747834206425,650327,BUKIT BATOK
327,CLEMENTI AVE 5,16,CL,150,0,0,105,45,0,0,0,0,0,0,0,0,150,0,411.0,56,1.31398325156569,103.766533052946,120327,CLEMENTI
327,HOUGANG AVE 5,13,HG,177,0,0,129,45,2,1,0,0,0,0,0,0,177,0,481.8,60,1.36830683201861,103.895987624672,530327,HOUGANG
327,JURONG EAST ST 31,15,JE,76,0,0,0,0,0,76,0,0,0,0,0,0,76,0,288.8,62,1.34914053686845,103.729174020373,600327,JURONG EAST
327,SEMBAWANG CRES,15,SB,117,0,0,0,59,58,0,0,0,0,0,0,0,117,0,397.7,75,1.44566382276232,103.8190220705,750327,SEMBAWANG
327,SERANGOON AVE 3,13,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,63,1.35059926733191,103.868514945025,550327,SERANGOON
327,TAMPINES ST 32,10,TAP,54,0,0,0,0,0,54,0,0,0,0,0,0,54,0,205.2,71,1.35244718454516,103.958287602194,520327,TAMPINES
327,TAH CHING RD,21,JW,82,0,0,0,35,47,0,0,0,0,0,0,0,82,0,280.0,73,1.33615146757288,103.722633358102,610327,JURONG WEST
327,UBI AVE 1,12,GL,114,0,0,0,114,0,0,0,0,0,0,0,0,114,0,376.2,62,1.32690473046022,103.903997715045,400327,GEYLANG
327,WOODLANDS ST 32,4,WL,16,0,0,0,16,0,0,0,0,0,0,0,0,16,0,52.8,63,1.430239670696,103.780217792565,730327,WOODLANDS
327,YISHUN RING RD,12,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,64,1.43007109914643,103.842396446526,760327,YISHUN
327A,ANCHORVALE RD,16,SK,120,0,5,0,30,0,0,0,85,0,0,0,0,120,0,298.5,92,1.39525631314867,103.888613356075,541327,SENGKANG
327A,SUMANG WALK,21,PG,160,0,80,80,0,0,0,0,0,0,0,0,0,160,0,400.0,95,1.41243613191501,103.899133553079,821327,PUNGGOL
327B,ANCHORVALE RD,16,SK,180,0,11,0,30,0,0,0,139,0,0,0,0,180,0,432.3,92,1.39564692396452,103.888633293583,542327,SENGKANG
327B,SUMANG WALK,20,PG,152,0,114,38,0,0,0,0,0,0,0,0,0,152,0,380.0,95,1.41225569065015,103.899575835016,822327,PUNGGOL
327C,ANCHORVALE RD,16,SK,90,0,0,0,90,0,0,0,0,0,0,0,0,90,0,297.0,92,1.39609319862488,103.888720918656,543327,SENGKANG
327C,SUMANG WALK,19,PG,144,0,72,72,0,0,0,0,0,0,0,0,0,144,0,360.0,95,1.41206930290767,103.899974279726,823327,PUNGGOL
328,ANG MO KIO AVE 3,12,AMK,152,0,0,128,22,1,1,0,0,0,0,0,0,152,0,399.9,54,1.36661793708764,103.84786688518,560328,ANG MO KIO
328,BT BATOK ST 33,4,BB,16,0,0,8,8,0,0,0,0,0,0,0,0,16,0,46.4,63,1.36287490524925,103.747562869215,650328,BUKIT BATOK
328,CLEMENTI AVE 2,4,CL,39,0,0,31,8,0,0,0,0,0,0,0,0,39,0,103.9,55,1.31399161476536,103.767089003977,120328,CLEMENTI
328,HOUGANG AVE 5,13,HG,191,0,0,118,72,1,0,0,0,0,0,0,0,191,0,536.1,60,1.36874369807703,103.896797055652,530328,HOUGANG
328,JURONG EAST ST 31,13,JE,96,0,0,0,54,42,0,0,0,0,0,0,0,96,0,325.2,61,1.3494701229153,103.729955700808,600328,JURONG EAST
328,SERANGOON AVE 3,13,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0,96,0,316.79999999999995,63,1.35028615875324,103.868352627161,550328,SERANGOON
328,SEMBAWANG CRES,15,SB,87,0,0,0,59,28,0,0,0,0,0,0,0,87,0,292.7,75,1.4454350549004,103.819386697528,750328,SEMBAWANG
328,TAH CHING RD,21,JW,82,0,0,0,35,47,0,0,0,0,0,0,0,82,0,280.0,73,1.33663451315422,103.72260042207,610328,JURONG WEST
328,TAMPINES ST 32,10,TAP,54,0,0,0,0,0,54,0,0,0,0,0,0,54,0,205.2,71,1.35317296300294,103.958294345994,520328,TAMPINES
328,UBI AVE 1,4,GL,16,0,0,8,8,0,0,0,0,0,0,0,0,16,0,46.4,63,1.32756437970348,103.904805009306,400328,GEYLANG
328,WOODLANDS ST 32,13,WL,60,0,0,0,0,12,48,0,0,0,0,0,0,60,0,224.39999999999998,63,1.43005749573809,103.779439838598,730328,WOODLANDS
328,YISHUN RING RD,11,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,60,0,228.0,65,1.42977954209574,103.843056925662,760328,YISHUN
329,ANG MO KIO AVE 3,12,AMK,154,0,0,132,22,0,0,0,0,0,0,0,0,154,0,402.6,54,1.36659908629034,103.846874419073,560329,ANG MO KIO
329,BT BATOK ST 33,14,BB,110,0,0,0,74,36,0,0,0,0,0,0,0,110,0,370.2,63,1.36312633682463,103.747418527269,650329,BUKIT BATOK
329,CLEMENTI AVE 2,12,CL,216,0,0,190,22,2,2,0,0,0,0,0,0,216,0,562.2,55,1.31306718149221,103.767339299757,120329,CLEMENTI
329,JURONG EAST AVE 1,13,JE,119,0,0,70,48,0,1,0,0,0,0,0,0,119,0,337.2,60,1.35013988623409,103.729936587391,600329,JURONG EAST
329,SEMBAWANG CL,16,SB,107,0,0,0,31,31,45,0,0,0,0,0,0,107,0,381.8,76,1.44635110057387,103.817664303233,750329,SEMBAWANG
329,SERANGOON AVE 3,12,SGN,152,0,0,0,94,58,0,0,0,0,0,0,0,152,0,513.2,63,1.34962634280183,103.868063797378,550329,SERANGOON
329,TAMPINES ST 32,10,TAP,44,0,0,0,0,0,44,0,0,0,0,0,0,44,0,167.2,72,1.35335552120961,103.958728583436,520329,TAMPINES
329,TAH CHING RD,21,JW,82,0,0,0,38,44,0,0,0,0,0,0,0,82,0,279.4,74,1.3374608850516,103.723845021333,610329,JURONG WEST
329,UBI AVE 1,10,GL,94,0,0,0,62,32,0,0,0,0,0,0,0,94,0,316.6,63,1.3270269894911,103.904816431751,400329,GEYLANG
329,WOODLANDS ST 32,4,WL,32,0,0,0,32,0,0,0,0,0,0,0,0,32,0,105.6,63,1.43036127914544,103.778803360101,730329,WOODLANDS
329,YISHUN RING RD,12,YS,110,0,0,0,110,0,0,0,0,0,0,0,0,110,0,363.0,64,1.43030125625917,103.842618159616,760329,YISHUN
329A,ANCHORVALE ST,16,SK,117,0,0,58,59,0,0,0,0,0,0,0,0,117,0,339.7,92,1.39619302195076,103.88972181068,541329,SENGKANG
329B,ANCHORVALE ST,16,SK,105,0,0,0,45,60,0,0,0,0,0,0,0,105,0,358.5,92,1.39576281508857,103.889466805657,542329,SENGKANG
33,BALAM RD,20,GL,94,0,0,0,47,47,0,0,0,0,0,0,0,94,0,319.6,72,1.32976665389063,103.886229168167,370033,GEYLANG
33,BEDOK STH AVE 2,15,BD,249,0,0,218,28,2,1,0,0,0,0,0,0,249,0,648.2,55,1.32283703302242,103.939124525951,460033,BEDOK
33,CHAI CHEE AVE,25,BD,96,0,0,0,0,96,0,0,0,0,0,0,0,96,0,336.0,52,1.32400911794369,103.925848135552,461033,BEDOK
33,EUNOS CRES,19,GL,159,0,7,72,51,0,0,0,29,0,0,0,0,159,0,429.59999999999997,83,1.32018325530871,103.90080491512,400033,GEYLANG
33,GHIM MOH LINK,38,QT,221,0,0,74,147,0,0,0,0,0,0,0,0,221,0,670.0999999999999,95,1.30977118024449,103.784714017294,270033,QUEENSTOWN
33,JLN BAHAGIA,10,KWN,119,0,0,118,1,0,0,0,0,0,0,0,0,119,0,298.3,41,1.32661209766562,103.858436241745,320033,KALLANG/WHAMPOA
33,LIM LIAK ST,4,BM,23,0,0,22,1,0,0,0,0,0,0,0,0,23,0,58.3,27,1.28511916772533,103.831577169295,160033,BUKIT MERAH
33,MARINE CRES,18,MP,203,0,0,202,0,1,0,0,0,0,0,0,0,203,0,508.5,52,1.30264896606627,103.912184784558,440033,MARINE PARADE
33,MARSILING DR,13,WL,120,0,0,0,120,0,0,0,0,0,0,0,0,120,0,396.0,54,1.44355825410306,103.772015392214,730033,WOODLANDS
33,TANGLIN HALT RD,10,QT,116,0,28,83,4,0,0,0,0,0,1,0,0,115,1,293.2,40,1.29656744545058,103.798378639997,142033,QUEENSTOWN
33,TEBAN GDNS RD,14,JE,106,0,0,100,0,6,0,0,0,0,0,0,0,106,0,271.0,54,1.32030252805209,103.74184852426,600033,JURONG EAST
33,TELOK BLANGAH WAY,12,BM,170,0,0,164,0,6,0,0,0,0,0,0,0,170,0,431.0,53,1.27436196353296,103.822184004574,090033,BUKIT MERAH
330,ANG MO KIO AVE 1,12,AMK,195,0,0,169,22,1,2,0,0,0,0,1,0,194,1,508.7,58,1.36243186402478,103.851030689651,560330,ANG MO KIO
330,BT BATOK ST 33,17,BB,80,0,0,0,0,0,80,0,0,0,0,0,0,80,0,304.0,63,1.36339848689145,103.748445426437,650330,BUKIT BATOK
330,CLEMENTI AVE 2,12,CL,153,0,0,119,33,1,0,0,0,0,0,0,0,153,0,409.9,55,1.3137447051106,103.767781824632,120330,CLEMENTI
330,JURONG EAST AVE 1,13,JE,120,0,0,71,48,0,0,0,0,0,0,1,0,119,1,338.4,60,1.35055495259482,103.73002911041,600330,JURONG EAST
330,SEMBAWANG CL,16,SB,150,0,0,0,75,75,0,0,0,0,0,0,0,150,0,510.0,76,1.44680507130646,103.817811631963,750330,SEMBAWANG
330,SERANGOON AVE 3,12,SGN,134,0,0,0,134,0,0,0,0,0,0,0,0,134,0,442.2,63,1.34993696977745,103.869562944176,550330,SERANGOON
330,TAMPINES ST 32,10,TAP,52,0,0,0,0,0,52,0,0,0,0,0,0,52,0,197.6,71,1.35335611053088,103.959531512588,520330,TAMPINES
330,TAH CHING RD,21,JW,82,0,0,0,35,47,0,0,0,0,0,0,0,82,0,280.0,74,1.33766746069838,103.724154795838,610330,JURONG WEST
330,UBI AVE 1,10,GL,94,0,0,0,62,32,0,0,0,0,0,0,0,94,0,316.6,63,1.32650643553954,103.904049563769,400330,GEYLANG
330,WOODLANDS AVE 1,12,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,60,0,218.2,63,1.42980320697192,103.778590443657,730330,WOODLANDS
330,YISHUN RING RD,12,YS,99,0,0,0,66,33,0,0,0,0,0,0,0,99,0,333.29999999999995,72,1.43094164530207,103.842574798619,760330,YISHUN
330A,ANCHORVALE ST,16,SK,105,0,0,0,75,30,0,0,0,0,0,0,0,105,0,352.5,92,1.39662723563942,103.889865427006,541330,SENGKANG
330B,ANCHORVALE ST,16,SK,105,0,0,0,75,30,0,0,0,0,0,0,0,105,0,352.5,92,1.39655770884234,103.890240536174,542330,SENGKANG
331,ANG MO KIO AVE 1,12,AMK,196,0,0,172,22,2,0,0,0,0,0,0,0,196,0,509.6,57,1.36211140145298,103.85076647513,560331,ANG MO KIO
331,BT BATOK ST 33,14,BB,118,0,0,0,76,42,0,0,0,0,0,0,0,118,0,397.79999999999995,63,1.36361186600798,103.747645306633,650331,BUKIT BATOK
