blk_no,street,Postcode,n_supmkt_400,dist_supmkt,n_food_400,n_mrt_400m,dist_mrt,dist_cbd,n_presch_400,n_sch_2km,prank_2km,grnarea_400
105,WOODLANDS ST 13,730105,0,421.0442786599687,17,0,545.8808636448946,16855.59319823004,2,17,63.0,6.782044065338404
105A,BIDADARI PK DR,341105,0,411.1429148364549,49,1,328.2951044864538,3288.3319514811965,2,19,12.0,1.357465673911136
105A,DEPOT RD,101105,1,153.0369436740557,42,0,1115.262002031358,3420.9091780636,4,12,15.0,15.396001395288685
105A,EDGEFIELD PLAINS,821105,1,350.2998069919051,24,0,934.057163847051,11044.794929823196,9,26,37.0,1.096760799238653
105B,BIDADARI PK DR,342105,1,398.01741642300453,49,1,281.2499973042921,3229.9884501611164,2,19,12.0,1.269612969119091
105B,EDGEFIELD PLAINS,822105,1,325.730615329196,24,0,921.7659264715534,11083.36111331599,8,25,37.0,1.223747926516668
105C,EDGEFIELD PLAINS,823105,1,383.35935901311166,24,0,855.2931388949773,11114.312369233157,10,26,37.0,1.467598432939816
105D,EDGEFIELD PLAINS,824105,0,409.2418150725448,12,0,887.3942873909501,11048.086745430395,10,26,37.0,1.016593768327351
106,ALJUNIED CRES,380106,0,507.37265325699906,59,1,289.9046777075636,2284.10238331035,8,12,35.0,0.297194748252977
106,ANG MO KIO AVE 4,560106,1,338.6111235007927,48,0,1361.2985203978978,7838.852412280204,8,17,2.0,0.790922460447209
106,BEDOK NTH AVE 4,460106,3,258.17991368484184,55,0,589.8629097081779,8312.181482727847,3,21,10.0,0.545554756272461
106,BEDOK RESERVOIR RD,470106,0,600.2785333709244,15,0,612.8920684578383,5329.067937228554,4,8,45.0,1.436889146740264
106,BISHAN ST 12,570106,1,370.29267682570617,44,0,524.8722766577356,4810.676563651605,3,18,8.0,2.761063317861586
106,BT BATOK CTRL,650106,2,244.82186284848342,129,1,279.43741138918733,12904.02011200932,4,16,40.0,2.11884699025618
106,BT PURMEI RD,90106,1,109.71407486576595,26,0,952.5176519637675,1756.6883414684632,2,10,15.0,3.633205393643956
106,GANGSA RD,670106,0,479.4631493575724,28,0,665.1603873467276,12715.099547972713,4,17,39.0,0.986721476163721
106,HENDERSON CRES,150106,0,487.340570300016,7,0,607.7384320648331,2611.3645798982784,3,13,15.0,2.69306951935606
106,HOUGANG AVE 1,530106,2,0.018525619589128,116,0,950.271323033606,5990.510595029382,2,8,23.0,1.433647339764589
106,JLN RAJAH,321106,0,500.46722830020536,21,0,923.0542261840168,2807.0721626256877,6,17,12.0,0.165268654348826
106,JLN DUSUN,320106,2,215.8439992091999,65,0,541.4530012563997,3008.3854608456018,3,20,11.0,2.481523819584156
106,JURONG EAST ST 13,600106,1,73.74222135184938,64,0,684.4843987316531,13354.656026566146,4,13,40.0,1.843707123007604
106,LENGKONG TIGA,410106,1,144.36183873941758,9,0,554.5598496987736,5147.280271374199,5,9,45.0,0.56328734528266
106,PASIR RIS ST 12,510106,1,155.2801577815973,55,0,1082.7681398945779,12163.771804548278,9,15,16.0,3.111121773036931
106,POTONG PASIR AVE 1,350106,1,214.1142053270142,71,1,316.47919302904916,3291.8794241901005,5,20,12.0,1.358762400233386
106,RIVERVALE WALK,540106,2,302.29313785919976,68,0,802.1766897895126,9338.959287202466,7,23,23.0,1.290951601941862
106,SERANGOON NTH AVE 1,550106,2,251.08423138439275,78,0,1936.3021859303003,7292.062201683387,6,11,1.0,1.068353804365019
106,SIMEI ST 1,520106,1,260.12639644079206,105,1,317.7651532900433,10044.528937748617,4,20,10.0,1.446545290967169
106,SPOTTISWOODE PK RD,80106,0,486.20545646153715,9,0,919.9326036113993,816.386968454208,2,6,15.0,0.0
106,TAMPINES ST 11,521106,2,104.8947662114799,49,0,696.2830996229453,10013.672435623272,6,22,10.0,3.260506325421157
106,TECK WHYE LANE,680106,4,132.26614915760422,96,0,964.2384624475121,13980.435656165093,6,24,27.0,0.278119745298507
106,TOWNER RD,322106,2,191.52302621140322,69,1,195.236749384586,1928.6451777779262,6,11,12.0,0.488484617952716
106,WOODLANDS ST 13,730106,1,394.57423683015065,8,0,474.24164289381696,16813.972905495448,2,18,63.0,5.520004307647844
106,YISHUN RING RD,760106,1,174.13504313370348,50,0,869.9885920460335,14506.302735380694,8,17,29.0,1.442602909090304
106A,BIDADARI PK DR,341106,0,502.17833377951786,12,1,391.4165584832449,3310.1576292471213,3,18,12.0,1.501533533920237
106A,DEPOT RD,101106,1,118.4143363967378,28,0,1098.5260363423424,3457.616195332807,4,11,15.0,17.925096263266493
106A,PUNGGOL FIELD,821106,1,57.036382450958286,24,0,1121.4947734208688,11123.016888082035,13,23,37.0,1.720149361932783
106B,BIDADARI PK DR,342106,0,475.3030183363512,12,1,342.9841957760852,3254.4877890279654,3,18,12.0,1.362520282484907
106B,DEPOT RD,102106,1,95.61960207427316,28,0,1099.7499619460102,3482.0557387645067,3,11,15.0,17.500192052478237
106B,PUNGGOL FIELD,822106,1,117.78368173608882,26,0,1052.2021678860353,11155.596958839558,12,22,37.0,1.805318034186641
106C,PUNGGOL FIELD,823106,1,170.84143212469596,26,0,1001.5600637879147,11166.163399486859,12,23,37.0,1.861699757443608
106D,PUNGGOL FIELD,824106,1,205.82980182135452,26,0,964.9819792367547,11183.790397185667,11,23,37.0,1.904787596267878
107,ALJUNIED CRES,380107,1,360.8845506193916,76,1,319.3342233065574,2388.0224825008745,9,9,35.0,0.359869013583972
107,ANG MO KIO AVE 4,560107,1,393.26831578998923,42,0,1364.31785738227,7782.6449761045305,8,17,2.0,0.746973738042191
107,BEDOK NTH RD,460107,3,116.12184293355516,59,0,655.5129674456041,8137.348978156072,4,20,6.0,1.432984180955259
107,BEDOK RESERVOIR RD,470107,0,598.6338982021489,23,0,569.7994711512476,5335.840292636049,4,8,45.0,1.436889146740264
107,BISHAN ST 12,570107,1,336.83442611653254,56,0,489.42755701174394,4844.128903922317,3,18,8.0,2.719137279912505
107,BT BATOK WEST AVE 6,650107,3,319.20073554381423,144,1,355.8402434915027,12945.962699587539,5,16,40.0,2.088419960053149
107,BT PURMEI RD,90107,1,127.8356228247858,22,0,909.7835991236816,1879.9954323220386,3,9,15.0,5.456373085476447
107,GANGSA RD,670107,0,414.25458691563944,87,0,587.1961008910118,12780.011673729288,4,17,39.0,1.088576249111005
107,JLN BT MERAH,160107,1,323.02255448391026,63,0,746.436851455964,1952.4768788602053,5,13,15.0,0.0
107,JLN RAJAH,320107,0,454.8198378041613,21,0,986.7401850508737,2738.6883023675878,6,16,12.0,0.165268654348826
107,JURONG EAST ST 13,600107,1,144.40615113967306,30,0,690.0463042549852,13331.369681986516,4,13,40.0,2.552824634112435
107,LENGKONG TIGA,410107,1,122.31129755813318,9,0,531.7256168325515,5157.00530260713,5,9,45.0,0.46848144438606
107,LOR 1 TOA PAYOH,310107,1,320.6817486876237,89,1,100.71142330991573,4290.00034114411,4,16,8.0,1.848367815332798
107,PASIR RIS ST 12,510107,1,206.98567499953637,55,0,1099.518942592149,12119.471860592352,8,17,16.0,2.80284036295267
107,POTONG PASIR AVE 1,350107,1,284.93742218434625,71,1,374.9977823008296,3359.0149044796103,5,20,12.0,1.153371509432324
107,RIVERVALE WALK,540107,2,256.597895733849,68,0,795.7572399718285,9388.87488992189,8,25,23.0,0.750560251126069
107,SERANGOON NTH AVE 1,550107,1,312.9556866398324,62,0,1970.1133072422624,7251.971724656062,2,11,1.0,0.981379657486724
107,SIMEI ST 1,520107,1,288.36885886150077,105,1,340.68872387663606,10022.797690973102,4,20,10.0,1.548633163931357
107,SPOTTISWOODE PK RD,80107,0,546.9664142758269,11,0,856.5757776426781,720.7958611008975,2,6,15.0,0.0
107,TAMPINES ST 11,521107,2,33.88952490116557,22,0,659.9133693212844,10129.505104468382,6,21,10.0,3.205189277819606
107,TECK WHYE LANE,680107,3,60.0652784276068,86,0,890.4155444637855,13928.095519607494,6,25,27.0,0.002414642718126
107,TOWNER RD,321107,1,269.1333058386855,56,1,162.63766321513322,1781.8829442418967,6,10,38.0,0.488484617952716
107,WOODLANDS ST 13,730107,0,410.7415812888551,13,0,476.0801807392574,16865.26228204319,2,18,63.0,5.21258526513723
107,YISHUN RING RD,760107,1,224.50271117127272,45,0,887.5031544949978,14584.765702807832,7,17,29.0,1.448945419532625
107A,BIDADARI PK DR,341107,0,646.1587569456577,11,0,518.32308091258,3394.5384446753646,3,18,12.0,1.636649416513813
107A,CANBERRA ST,751107,2,132.26701244218896,18,0,831.876856140003,16405.140262068522,2,11,29.0,0.736270760045051
107A,EDGEFIELD PLAINS,821107,1,237.25777521428546,24,0,969.3014305944738,11117.39169607361,10,25,37.0,1.280817082141582
107B,BIDADARI PK DR,342107,0,600.6012000547427,11,0,474.8204811837168,3345.8712111117834,4,18,12.0,1.624084746298843
107B,CANBERRA ST,752107,1,127.30997700562818,13,0,788.401485714224,16315.974298207142,2,12,29.0,0.699732705748465
107B,EDGEFIELD PLAINS,822107,1,181.59655172329926,24,0,1028.5883360347707,11098.655206630352,11,25,37.0,1.411034130139514
107C,CANBERRA ST,753107,1,167.23303284973778,13,0,756.7721349334842,16243.745241607807,3,11,29.0,0.699732705748465
107C,EDGEFIELD PLAINS,823107,1,139.48158267351096,24,0,1070.4810442377754,11092.008822686716,12,24,37.0,1.591469134723221
107D,EDGEFIELD PLAINS,824107,1,99.10342123643976,13,0,1131.2426866237638,11070.903978937333,11,22,37.0,1.653328601400781
108,ALJUNIED CRES,380108,2,244.78578815044744,67,0,405.17101080884106,2489.1665286964353,7,9,35.0,0.662973592690324
108,ANG MO KIO AVE 4,560108,1,389.17351168994406,43,0,1268.7115982322243,7716.190665860818,6,18,2.0,0.820977626773819
108,BEDOK NTH RD,460108,3,161.11703492373505,45,0,616.2798046618349,8147.726840547741,3,20,10.0,1.19382754551326
108,BEDOK RESERVOIR RD,470108,0,566.3178089532605,22,0,533.5684875736266,5373.105710332572,4,8,45.0,1.436889146740264
108,BISHAN ST 12,570108,1,350.5209956776977,46,0,463.4075865135371,4885.405010871874,4,18,8.0,2.844427896701803
108,BT BATOK WEST AVE 6,650108,2,312.10059054014073,99,1,383.66666851974026,12941.422836222238,6,16,40.0,2.41460934945398
108,BT PURMEI RD,90108,1,63.3674302998074,26,0,973.866855361803,1785.4032749402252,2,11,15.0,3.007807898699067
108,C'WEALTH CRES,140108,0,467.88792493695195,24,0,571.4786490916741,5790.303524603003,5,9,13.0,0.007941750431721
108,GANGSA RD,670108,0,485.2617653372102,86,0,652.130961588436,12708.794854914095,4,17,39.0,0.88010376770114
108,HOUGANG AVE 1,530108,2,121.75106401874521,124,0,991.5745502349355,5869.99898611106,2,8,23.0,0.911124097890744
108,JLN BT MERAH,160108,1,377.85386961755233,69,0,790.670274597033,1858.9477259002228,5,12,15.0,0.0
108,JLN RAJAH,320108,0,449.69265356638743,22,0,1030.605686843838,2800.984322468571,7,16,12.0,0.165268654348826
108,JURONG EAST ST 13,600108,1,196.5214246533614,25,0,673.6279402432467,13458.343444995711,3,13,40.0,1.370607143372419
108,LENGKONG TIGA,410108,1,89.84912487064244,9,0,500.2397940082181,5133.124933664037,5,10,45.0,0.201617616489382
108,LOR 1 TOA PAYOH,310108,1,349.7114865034646,89,1,131.68083917712232,4324.66176107499,4,16,8.0,2.455128231785895
108,MCNAIR RD,321108,2,0.000899963742511,27,1,355.13911489934765,2050.9542329692667,8,11,12.0,0.017448607190977
108,PASIR RIS ST 12,510108,1,247.17446692213207,55,0,1055.3713390742478,12071.966441882269,7,17,16.0,1.906883397249813
108,POTONG PASIR AVE 1,350108,1,261.0469357238331,71,1,390.01894756549206,3360.7930641222224,5,20,12.0,0.877106505216487
108,RIVERVALE WALK,540108,2,306.5210194308428,68,0,741.198415020628,9348.664930447168,8,24,23.0,0.435502211989496
108,SERANGOON NTH AVE 1,550108,1,203.811827319721,76,0,1879.5526629063493,7255.785879151511,7,11,1.0,0.981379657486724
108,SIMEI ST 1,520108,1,227.08226938815557,105,1,263.8342326827966,10115.43521258331,4,20,10.0,2.003544868719163
108,TAMPINES ST 11,521108,2,73.68312159296255,22,0,710.7651727266873,10117.491506887296,6,21,10.0,3.102745753601493
108,TECK WHYE LANE,680108,4,124.7291907447415,96,0,958.1126591233456,14002.772889240623,6,24,27.0,0.469493894775657
108,WOODLANDS ST 13,730108,0,457.5755504335262,23,0,547.4553629130919,16892.046417630187,2,17,63.0,6.531842257858329
108,YISHUN RING RD,760108,1,191.63292696075587,57,0,732.9313225066643,14561.960075390361,9,17,29.0,1.448945419532625
108A,CANBERRA WALK,751108,1,174.2415786434093,27,0,539.9533774536809,16199.47881126427,3,13,29.0,0.679973771696408
108B,CANBERRA WALK,752108,1,95.47971472218471,23,0,607.4600916582358,16236.232869069196,4,12,29.0,0.754860747192159
108B,MCNAIR RD,323108,1,185.8731276172803,21,1,305.2904577055066,1900.9142675545688,4,11,12.0,0.567605966758042
108C,CANBERRA WALK,753108,1,179.72746415532913,27,0,520.663113548214,16145.934279513916,5,12,29.0,0.49624460379066
108C,MCNAIR RD,324108,1,196.41681487694868,47,1,252.3782022352629,1866.2852846695455,5,11,12.0,0.48854165834812
109,ALJUNIED CRES,380109,2,332.1158932038323,69,1,369.09371954989984,2432.7082405718506,9,10,35.0,0.353037259942491
109,ANG MO KIO AVE 4,560109,1,300.68427247888417,61,0,1320.89353208029,7636.292148785675,6,18,2.0,0.476274271515332
109,BEDOK NTH RD,460109,3,225.42856644172022,6,0,586.3541486905756,7986.043894464475,4,18,10.0,1.394068363947124
109,BEDOK RESERVOIR RD,470109,0,542.6024490696461,15,0,611.3348167369821,5385.730722224135,4,8,45.0,1.436827153152353
109,BISHAN ST 12,570109,3,302.8445411366315,118,0,452.30838800778633,4879.439828006619,4,18,8.0,2.740446777222869
109,BT BATOK WEST AVE 6,650109,3,278.08818907723935,95,0,439.5529386865803,12957.15698197078,6,16,40.0,3.045228049639015
109,BT PURMEI RD,90109,1,0.001325359605697,22,0,1029.2254682111723,1787.3006145839379,2,11,15.0,2.134294845453288
109,C'WEALTH CRES,140109,0,480.51866360269116,23,0,536.5017696352378,5795.00889144475,5,9,13.0,0.023475642059344
109,CLEMENTI ST 11,120109,1,44.79031459733001,24,0,967.1708204190139,9319.816318665306,1,15,3.0,0.38522013706052
109,GANGSA RD,670109,0,545.6830577186392,28,0,714.6180015419828,12648.200061130654,4,17,39.0,0.72566393803329
109,HOUGANG AVE 1,530109,2,169.03960985569884,106,0,719.4994065229657,6097.965165858065,3,9,23.0,2.084885847079793
109,JLN BT MERAH,160109,1,358.8064438560777,69,0,755.2446768913443,1797.8611348064173,4,13,15.0,0.025325891970576
109,JURONG EAST ST 13,600109,1,273.66971582005743,26,0,575.0789374857301,13583.445440591477,2,15,36.0,1.595792097041765
109,LENGKONG TIGA,410109,1,66.76500655083066,9,0,464.918839231446,5190.39836287212,5,10,45.0,0.267776026029074
109,LOR 1 TOA PAYOH,310109,0,404.6329466677772,83,1,107.48140206233245,4314.005222064967,3,15,8.0,1.085985202010709
109,MCNAIR RD,320109,2,38.33504273010857,36,1,364.5608538776567,2042.4082043331823,6,11,12.0,0.053528247733739
109,PASIR RIS ST 11,510109,1,299.45679257877117,54,0,901.227589268365,12044.364713541587,8,16,16.0,3.109036524438878
109,POTONG PASIR AVE 1,350109,1,260.72669112307733,51,0,426.4408575110006,3374.7514241345025,4,20,12.0,0.830833979205278
109,RIVERVALE WALK,540109,2,280.54207528745354,68,0,726.7989258691117,9391.242442165703,8,24,23.0,0.435502211989496
109,SERANGOON NTH AVE 1,550109,1,283.77425333100825,76,0,1915.4134543581995,7201.2923975292615,3,11,1.0,0.981379657486724
109,SIMEI ST 1,520109,1,326.0231029666221,85,1,375.6813502774863,9990.963896291862,4,21,10.0,1.642235876044506
109,SPOTTISWOODE PK RD,80109,0,672.0095670711814,31,0,712.2997155267975,525.2691157731003,2,6,15.0,0.0
109,TAMPINES ST 11,521109,2,163.85204880321552,16,0,652.9228774992425,10157.700968557965,6,21,10.0,2.231589830918492
109,TECK WHYE LANE,680109,4,190.72157946212135,96,0,1053.0044808089806,14102.966003996651,5,24,27.0,0.876863796836313
109,WHAMPOA RD,321109,2,352.7585804650982,46,0,1085.4055622133917,2663.6640098987305,8,15,12.0,0.165268654348826
109,WOODLANDS ST 13,730109,0,462.99347714978614,34,0,619.5902065805512,16954.536865646565,2,17,63.0,6.500420312479356
109,YISHUN RING RD,760109,1,241.44305510545453,45,0,798.8898826313826,14622.711090630077,9,17,29.0,1.448945419532625
109A,DEPOT RD,101109,1,68.2496338547967,33,0,1128.6767287386244,3631.799114491121,3,10,15.0,15.465893723995102
109A,EDGEDALE PLAINS,821109,2,229.66052227362616,45,0,1390.3603663815366,11002.51429501878,10,20,47.0,2.109672860635758
109B,DEPOT RD,102109,1,90.71283362877845,33,0,1134.2561674962665,3656.1439711490852,3,10,15.0,15.037119695818078
109B,EDGEDALE PLAINS,822109,2,194.1474735955742,45,0,1353.4238008159289,11015.025695232145,10,21,47.0,2.052509584791395
109C,EDGEDALE PLAINS,823109,1,157.11698806693107,13,0,1310.4477859393776,11020.5169295203,10,21,47.0,2.036731223396817
109D,EDGEDALE PLAINS,824109,1,110.14219237959425,13,0,1250.5508360369572,11037.333102129282,12,21,47.0,1.857559175345041
11,CANTONMENT CL,80011,0,421.7966261423099,89,0,590.2871307492447,191.55850726868232,6,6,15.0,0.073005267943574
11,CHAI CHEE RD,460011,1,244.56173408204197,22,0,653.5264155859372,6734.7542031083385,7,14,21.0,0.062121134560696
11,EUNOS CRES,400011,1,145.45902864557596,33,1,258.72078119319434,4428.606582670079,4,11,45.0,0.515740773139728
11,FARRER PK RD,210011,0,445.23600189798856,96,1,230.0862515702161,1055.6801576457392,4,11,11.0,0.174763223055399
11,HAIG RD,430011,5,240.50469476530287,103,0,538.0971425869034,3320.4370969241013,4,14,35.0,0.252401660075969
11,HOLLAND DR,278859,0,498.25820605790904,0,0,548.7575247483306,7753.141163691555,2,10,13.0,2.06147569821722
11,JLN BATU,431011,0,717.3641986992434,19,0,498.1244369468144,1509.0540620615043,1,9,35.0,1.444085650946338
11,JLN BT MERAH,150011,1,82.35158829547436,41,0,932.369802112276,3860.548404708202,5,12,112.0,2.699014612064977
11,JOO SENG RD,360011,3,232.02783305200538,71,0,834.5477439448724,3653.67348278929,3,15,42.0,0.98203633313552
11,LOR 8 TOA PAYOH,310011,0,418.23642051082595,60,0,1307.8855520737113,3723.771267617911,4,24,12.0,0.723219852498945
11,MARSILING DR,730011,0,786.8373443806009,49,0,971.7876952369876,17394.765649445013,2,13,63.0,1.165715262347589
11,PINE CL,391011,1,232.4786772890972,36,1,212.03863674081126,1606.7621811088602,14,10,35.0,0.006469308953429
11,TECK WHYE LANE,680011,3,190.26005404792284,65,0,735.384195246399,13919.319422919083,6,23,27.0,0.0
11,TOH YI DR,590011,1,359.95604419157445,30,0,502.8370104923209,9859.45428617589,4,5,3.0,0.723412556553435
11,UPP BOON KENG RD,380011,2,0.000457381651469,30,1,308.58129909834236,1128.2801747190351,4,12,35.0,2.018966565405524
110,ALJUNIED CRES,380110,2,317.65392669028057,56,0,427.34128940037283,2477.3044048737947,9,11,35.0,0.418143705094618
110,ANG MO KIO AVE 4,560110,1,330.46644500136244,53,0,1351.8978495429633,7682.456961824159,5,18,2.0,0.746973738042191
110,BEDOK RESERVOIR RD,470110,0,475.1089402919224,15,0,571.8204805757642,5455.12687866608,5,8,45.0,1.383065936260008
110,BEDOK NTH RD,460110,3,250.88056064083358,6,0,542.5858323816378,7996.763606823241,4,19,10.0,0.959526276470841
110,BISHAN ST 12,570110,3,244.7910772002433,122,1,379.26324651629375,4950.548124283001,4,18,8.0,3.053099280587837
110,BT PURMEI RD,90110,1,194.87552227783473,22,0,1112.9703843740456,1593.2145618939496,2,9,15.0,1.858393579735704
110,BT BATOK WEST AVE 6,650110,3,234.29985665214042,91,0,450.66177823297085,13018.238687084773,8,17,40.0,3.019977314027734
110,C'WEALTH CRES,140110,0,500.7603080075223,32,0,483.635529733135,5808.2316777191445,5,9,13.0,0.074415734435201
110,CLEMENTI ST 13,120110,1,106.3731069865721,24,0,1072.0388973198121,9329.363514624654,0,14,3.0,0.721885190482629
110,GANGSA RD,670110,0,548.1252504358762,20,0,745.5265637435025,12651.089203668285,5,17,39.0,0.890729687600452
110,HOUGANG AVE 1,530110,2,164.5751438187056,111,0,788.142156624289,6036.797726736213,2,9,23.0,1.86016596377239
110,JURONG EAST ST 13,600110,1,297.19142168916727,26,0,557.3151361757693,13574.42439444954,1,14,36.0,1.189834557344755
110,LENGKONG TIGA,410110,1,0.001271147557499,13,0,410.7998716546538,5160.287215142746,6,11,45.0,0.692278031375866
110,LOR 1 TOA PAYOH,310110,0,413.25169537808017,78,1,128.00145125175072,4343.961410761187,3,15,8.0,1.915144946144542
110,MCNAIR RD,320110,2,61.068849725544545,61,0,414.9481972293195,2110.7181369416394,9,10,12.0,0.032949308178895
110,PASIR RIS ST 11,510110,1,262.31575474893316,54,0,910.2735278977293,12090.87307538036,7,15,16.0,3.492944686844089
110,RIVERVALE WALK,540110,1,211.04610432730132,58,0,802.9522175157103,9440.471127891813,7,26,23.0,0.687354642827342
110,SERANGOON NTH AVE 1,550110,1,186.91382253407141,77,0,1828.8142592391207,7199.547739398571,7,11,1.0,0.981379657486724
110,SIMEI ST 1,520110,1,314.84068136157987,105,1,356.9143681598787,10021.175811035651,4,21,10.0,1.793917768767252
